0,0,0,0,0,32,32,32,32,32,32,32,32,999,248,1009,1010,32,32,32,32,32,32,32,999,248,1009,1010,32,32,32,32,999,248,1011,355,355,355,355,355,355,355,355,355,0,355,355,355,358,0,20,0,0,0,0,9,974,0,1012,0,0,0,0,0
0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,1013,1014,1015,32,32,32,32,32,32,32,32,1013,1014,1015,32,32,32,32,32,1016,355,355,355,355,355,355,355,355,355,0,975,355,355,0,0,0,0,0,0,0,0,9,974,0,0,0,0,0,0
0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,1017,1018,1019,32,32,32,32,32,32,32,32,1017,1018,1019,32,32,32,32,954,355,355,355,355,355,355,355,355,355,355,980,981,355,355,0,0,0,0,0,0,0,0,9,1006,527,0,0,0,0
0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,1017,1018,1019,32,32,32,32,32,32,32,32,1017,1018,1019,32,32,32,954,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,0,0,0,0,0,0,0,0,530,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,957,32,1017,1018,1019,32,32,32,32,32,32,32,32,1017,1018,1019,32,32,954,355,355,355,355,355,355,355,355,355,355,355,355,355,355,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,959,32,32,1017,1018,1019,32,32,32,32,32,32,32,32,1017,1018,1019,32,954,355,355,355,355,355,355,355,355,355,355,355,355,355,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,963,427,32,32,32,1017,1018,1019,32,32,32,32,32,32,32,32,1017,1018,1019,954,355,355,355,355,355,355,355,355,355,355,355,355,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,1017,1018,1020,32,32,32,32,32,32,32,32,1017,1018,1021,355,355,355,355,355,355,355,355,355,358,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,1022,32,32,32,32,32,32,32,32,32,32,1017,1023,355,355,355,355,355,355,355,355,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1016,355,355,355,355,355,355,355,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,954,355,355,355,355,355,355,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
