0,0,0,0,0,854,856,857,0,0,854,856,857,0,0,854,856,857,0,0,854,856,857,0,0,0,0,0,0,0,0,8,855,0,24,0,0,0,837,839,858,859,860,858,849,841,845,845,845,845,840,841,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,861,862,863,864,0,861,862,863,864,0,861,862,863,864,0,861,862,863,864,0,0,3,0,0,0,0,8,855,24,0,0,0,865,849,845,840,866,867,840,849,841,845,845,845,845,840,841,0,868,869,0,0,0,0,0,0,0,0
0,0,0,0,0,0,870,18,11,45,0,870,18,11,45,0,870,18,11,45,0,870,18,11,45,0,0,241,871,0,0,0,0,8,872,873,0,0,0,874,849,845,840,866,867,840,849,841,845,845,845,845,840,841,0,837,875,0,0,0,0,0,0,0
0,0,0,0,0,0,0,876,877,73,0,0,876,877,73,0,0,876,877,73,0,0,876,877,73,0,0,0,878,879,0,0,0,0,22,37,0,0,0,0,880,849,845,840,866,867,840,849,841,845,845,881,845,840,844,0,853,539,0,0,0,0,0,0
0,0,0,0,0,0,0,882,425,0,0,0,882,425,0,0,0,882,425,0,0,0,882,425,0,0,0,0,0,883,506,0,0,0,36,25,884,507,885,885,886,887,849,845,878,866,867,878,849,841,845,888,889,845,890,844,0,854,855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,892,0,0,887,893,886,44,27,31,31,31,31,849,845,878,894,895,878,849,841,845,896,897,898,836,844,0,8,855,0,0,0,0
899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,0,0,0,899,899,899,899,0,0,899,899,899,899,899,900,892,899,901,31,31,31,902,29,29,29,29,29,849,845,903,904,905,906,849,841,845,897,907,7,836,844,0,8,855,0,0,0
908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,620,0,0,909,908,908,908,620,0,909,908,908,908,908,908,910,911,482,29,29,29,912,29,29,28,342,26,26,837,7,836,913,914,836,837,844,7,915,0,7,836,844,0,916,917,0,0
918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,918,620,619,0,919,920,918,918,620,619,919,920,918,918,918,918,918,921,922,29,29,28,26,26,923,342,342,0,438,26,837,7,924,925,926,1,837,844,844,0,0,7,836,844,507,927,507,507
928,928,928,928,928,928,928,928,928,928,928,928,928,928,928,928,928,620,619,0,239,240,240,928,620,619,239,240,240,928,928,928,928,928,929,29,29,28,26,0,868,869,23,23,438,930,930,0,13,14,14,14,14,837,844,844,0,0,7,931,932,933,933,933
934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,619,0,0,242,935,936,934,619,0,242,243,242,934,937,934,937,24,26,0,0,24,0,0,837,875,339,339,0,0,0,13,14,14,14,14,938,939,844,844,0,507,932,940,940,940,940
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,4,941,246,0,0,621,4,4,4,0,0,0,24,0,0,0,24,0,0,0,853,539,0,0,0,0,13,14,14,14,14,938,868,869,844,844,942,940,940,940,940,940
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,4,941,246,0,0,622,4,4,4,0,0,24,0,0,0,0,0,0,0,0,854,855,0,0,0,13,14,14,14,14,938,7,837,875,844,844,943,944,0,944,944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,4,247,946,0,0,0,4,4,6,945,24,0,0,0,0,0,0,0,0,0,8,855,0,0,15,16,16,16,16,938,7,7,853,539,844,947,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,6,0,24,0,0,0,0,0,0,0,0,0,0,916,917,0,0,837,836,836,836,836,7,7,7,854,855,948,618,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,857,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,837,836,836,836,836,7,7,7,8,855,510,950,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,12,863,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,836,836,836,836,7,7,7,8,855,952,531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,18,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,836,836,836,836,7,7,7,8,953,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,877,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
