0,0,0,415,128,408,128,408,128,408,128,408,128,503,501,502,497,82,82,82,82,82,82,82,171,226,226,226,226,226,226,226,226,226,159,159,159,154,225,417,226,226,226,226,226,226,0,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,415,128,408,128,408,128,408,128,408,128,408,518,501,82,82,82,82,82,82,82,82,171,226,159,159,159,159,159,159,159,159,159,159,159,154,225,417,226,159,159,159,159,159,159,0,0,151,160,0,0,0,0,0,0,0,0
45,79,80,79,128,408,128,408,128,408,128,408,519,408,274,82,82,82,82,82,82,82,82,82,171,226,159,159,159,159,159,159,159,159,159,159,159,154,225,417,226,159,159,159,159,159,159,159,0,151,160,0,0,0,0,0,0,0,0
0,80,80,80,80,408,128,408,128,408,128,408,128,520,274,82,82,82,82,82,82,82,82,82,171,226,159,159,159,154,146,146,146,146,146,146,146,146,225,417,226,159,159,159,154,146,146,146,146,151,160,0,0,0,0,0,0,0,0
0,0,78,78,80,78,128,408,128,408,128,408,128,408,521,82,82,82,82,82,82,82,82,82,171,226,159,159,159,154,225,262,262,262,262,262,262,262,262,417,226,159,159,159,154,225,262,262,262,262,160,0,0,0,0,0,0,0,0
0,0,0,79,80,78,79,408,128,408,128,408,128,408,274,82,82,82,82,82,82,82,82,82,171,226,159,159,159,154,225,417,0,0,0,0,0,0,0,0,226,159,159,159,154,225,263,513,513,513,522,0,0,0,0,0,0,0,0
0,0,0,0,45,78,79,45,128,408,128,408,128,408,419,307,307,307,307,307,307,307,307,307,307,226,159,159,159,154,225,417,226,159,159,159,159,159,159,159,159,159,159,159,154,225,263,324,506,506,523,411,292,0,0,0,0,0,0
0,0,0,0,0,80,79,80,80,408,128,408,128,408,419,159,159,159,159,159,159,159,159,159,159,159,159,159,159,154,225,417,226,159,159,159,159,159,159,159,159,159,159,159,154,225,263,413,323,524,414,304,304,0,0,0,0,0,0
0,0,0,0,0,0,78,45,78,78,128,408,128,408,419,159,159,159,159,159,159,159,159,159,159,159,159,159,159,154,225,417,226,159,159,159,159,159,159,159,159,159,159,159,154,225,417,418,323,82,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,80,80,79,79,408,128,408,419,159,159,159,154,146,146,146,146,146,146,146,146,146,146,146,225,417,226,159,159,159,159,159,159,159,159,159,159,159,154,225,417,0,0,82,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,78,78,45,420,128,408,419,159,159,159,154,225,262,262,262,262,262,262,262,262,262,262,262,417,0,159,159,159,159,159,159,159,159,159,159,159,154,225,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,79,79,79,78,408,419,159,159,159,154,225,263,412,412,412,412,412,412,412,412,412,412,412,0,0,146,146,146,146,146,159,159,159,159,159,154,225,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,45,420,384,419,159,159,159,154,225,263,82,82,82,82,82,82,82,82,82,82,171,171,375,375,147,147,147,147,147,159,159,159,159,154,225,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,226,421,421,421,380,159,159,159,154,225,263,307,307,307,307,307,307,307,307,307,307,171,0,375,103,148,148,148,148,525,159,159,159,159,154,225,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,159,159,159,159,159,159,159,154,225,263,307,159,159,159,159,154,146,146,146,146,146,0,375,103,265,181,181,181,181,146,146,146,146,146,225,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,226,159,159,159,159,159,159,154,225,263,307,159,159,159,159,154,225,262,262,262,262,262,148,148,265,82,82,82,82,82,262,262,262,262,262,417,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,231,146,146,146,146,146,146,146,225,263,307,159,159,159,159,154,225,527,268,268,412,412,412,181,181,82,82,82,82,82,422,528,528,528,528,513,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,262,262,262,262,262,262,262,262,263,307,159,159,159,159,154,225,372,170,166,167,370,373,373,423,373,423,373,373,422,422,89,283,218,89,424,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,528,529,268,268,268,268,268,268,412,307,159,159,159,159,154,225,372,82,170,168,370,81,44,44,45,45,78,425,0,283,218,89,293,194,424,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,89,530,170,206,167,166,166,166,166,307,159,159,159,159,154,225,426,423,373,373,373,46,212,102,102,102,102,102,0,89,293,194,89,194,89,0,0,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,283,89,530,82,82,170,206,166,167,427,427,159,159,159,159,154,225,426,428,531,429,532,533,212,102,102,102,102,102,0,89,89,194,89,89,89,534,151,151,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,293,89,430,430,82,82,168,206,206,146,146,146,146,146,146,225,426,431,0,0,0,383,212,102,103,148,148,148,0,432,373,373,433,373,373,373,373,423,373,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,89,194,89,434,434,430,430,435,170,168,270,270,270,270,270,270,426,431,279,0,0,151,183,148,148,265,181,181,0,432,428,531,531,532,531,531,531,532,531,436,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,89,89,89,89,89,89,434,434,430,82,437,437,535,536,536,536,536,371,274,151,151,151,82,181,181,181,82,82,171,0,46,438,151,151,151,151,151,151,151,151,537,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,89,89,283,89,89,89,89,283,89,434,422,82,370,47,78,78,45,44,409,82,82,82,82,82,82,82,82,82,82,0,0,438,439,440,373,373,373,373,423,373,373,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,526,89,89,89,89,194,89,89,89,218,194,89,89,530,370,46,46,154,538,441,442,422,422,422,282,82,82,82,82,82,82,82,151,151,370,539,540,384,443,384,384,313,384,429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,444,541,541,444,541,541,89,283,89,194,89,89,530,370,445,81,146,155,212,103,265,218,89,89,530,82,370,373,373,373,373,373,373,373,542,225,426,313,311,78,294,429,313,384,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,373,373,373,373,373,530,370,445,409,225,270,148,148,265,218,194,446,530,82,370,428,146,146,146,146,146,146,146,225,426,371,429,311,384,436,384,429,294,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,121,78,79,44,44,0,387,294,294,78,313,89,370,445,409,151,372,437,181,181,89,194,530,82,82,370,428,378,262,262,262,262,262,262,262,426,284,374,429,531,429,543,543,543,544,0,0
0,0,0,0,0,0,0,0,0,0,0,0,121,102,102,102,102,102,265,0,387,78,447,448,545,371,409,151,82,82,376,171,449,373,373,373,373,373,428,378,426,546,546,546,546,546,546,546,284,374,0,0,0,506,506,506,523,411,292
0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,102,103,0,0,0,387,448,0,371,129,151,82,547,548,549,151,385,385,385,385,385,386,378,426,81,44,44,429,384,294,294,436,374,0,0,0,151,550,524,414,304,304
0,0,0,0,0,0,0,0,0,0,0,0,0,86,148,148,148,148,148,265,151,151,385,82,0,0,129,409,82,551,552,549,82,82,82,82,82,82,370,553,426,46,450,554,385,385,385,385,385,385,0,0,0,151,82,82,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,86,82,181,181,181,181,181,551,555,82,82,82,0,0,409,82,551,556,557,82,82,370,373,423,373,373,431,426,46,450,451,82,171,171,171,171,171,171,0,0,151,82,82,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,391,558,221,90,90,90,0,0,90,90,559,558,221,90,90,431,311,311,384,443,373,46,450,451,548,171,0,0,0,0,0,0,0,151,82,82,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,352,0,0,0,0,0,0,0,0,330,352,0,0,0,0,267,532,531,531,531,531,450,451,552,452,0,0,0,0,0,0,0,151,82,82,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,274,151,151,151,151,151,451,560,561,151,151,151,151,151,151,151,151,82,82,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,391,558,221,90,90,90,90,90,90,90,90,90,90,90,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
