112,18,75,75,75,75,74,18,18,799,631,11,193,219,219,219,232,11,0,0,81,263,261,18,74,77,74,74,74,74,74,77,18,39,39,219,219,219,39,39,39,0,0,632,120,120,120,120,120,120,120,120,120,120,120,120,455,0,0,0,0,0
112,74,75,75,75,75,74,18,12,18,799,633,193,219,219,219,232,11,0,0,118,199,199,11,77,74,624,490,74,77,74,74,18,39,39,219,219,219,39,39,39,0,0,0,126,126,126,126,126,126,126,634,126,126,126,126,126,0,0,0,0,0
112,77,75,75,75,76,74,18,11,12,12,799,635,219,219,219,232,11,0,0,118,260,263,261,18,76,18,625,490,74,18,74,74,39,39,219,219,219,39,39,39,0,0,0,0,77,74,75,75,76,75,77,77,624,492,18,18,74,0,0,0,0
112,18,74,75,74,74,77,74,11,11,11,12,800,219,219,219,232,11,0,0,118,12,199,199,11,801,74,77,626,802,74,74,74,39,39,219,219,219,39,39,39,803,0,0,0,0,77,75,75,74,74,74,18,18,625,490,18,74,74,0,0,0
112,11,77,75,75,76,18,18,18,11,12,11,193,219,219,219,232,11,0,0,118,12,260,263,261,194,467,628,628,804,120,120,120,39,39,219,219,219,39,39,39,803,0,0,0,0,0,74,76,75,74,77,18,77,18,626,492,77,76,18,0,0
112,12,18,74,75,75,77,11,805,11,11,12,193,219,219,219,232,11,0,0,118,12,11,199,199,194,81,39,39,204,125,53,53,39,39,219,219,219,39,39,39,743,0,0,0,0,0,0,74,74,77,806,806,806,806,394,796,807,53,53,53,0
112,11,12,77,76,75,74,808,809,636,40,12,193,219,219,219,232,11,0,0,118,12,11,193,263,261,637,629,629,629,637,637,637,39,39,219,219,219,39,39,39,743,743,743,743,743,743,743,616,810,810,588,584,584,584,584,811,638,53,53,53,0
112,12,11,18,74,75,75,18,799,10,639,40,193,219,219,219,232,11,0,0,812,630,11,12,199,199,194,813,640,12,40,11,40,39,39,219,219,219,39,39,39,814,815,815,815,815,815,815,815,814,814,816,817,584,531,531,531,638,53,53,53,0
112,12,11,11,18,74,74,77,11,799,10,818,193,219,219,219,232,40,0,0,118,819,631,11,193,263,263,150,232,11,820,821,821,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,822,584,531,584,584,823,641,642,53,0
112,12,11,40,11,12,77,18,18,11,799,824,825,30,219,219,232,12,0,0,118,12,826,633,193,39,39,39,232,11,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,584,531,584,531,827,531,638,53,0
112,12,11,12,40,11,11,12,12,12,40,799,828,30,219,219,232,12,0,0,118,12,11,819,635,39,39,39,232,12,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,531,531,531,531,531,531,638,53,0
112,11,12,11,11,11,12,11,12,12,11,40,800,30,219,219,232,11,11,0,118,11,11,11,829,84,830,199,199,11,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,816,817,817,817,817,584,823,641,0
112,12,12,77,11,11,12,12,11,40,11,11,193,39,219,219,232,831,832,360,833,11,12,12,194,53,118,834,810,810,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,814,822,822,822,822,584,531,584,0
112,11,18,74,75,18,18,12,11,11,40,11,193,39,219,219,232,831,835,360,833,40,40,11,194,53,118,834,814,814,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,584,531,584,0
112,12,11,18,74,75,76,18,11,11,11,11,193,39,219,219,30,83,836,837,833,83,40,40,194,53,53,86,814,814,814,814,814,39,39,219,219,219,39,39,39,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,584,531,584,0
0,12,11,11,74,75,75,18,11,630,11,12,193,39,219,219,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,219,39,39,39,0,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,584,531,584,0
0,0,11,40,18,74,75,18,12,209,631,11,193,39,219,219,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,39,39,39,0,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,584,531,584,0
0,0,0,12,11,18,74,74,76,12,209,633,193,39,219,474,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,153,30,30,39,838,839,0,814,814,814,814,814,814,814,814,814,814,814,814,814,840,840,531,584,584,0
0,0,0,0,11,12,40,18,74,18,11,209,635,30,30,474,125,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,81,30,30,39,39,643,839,839,814,814,814,814,814,814,814,814,814,814,814,814,584,584,584,584,841,0
0,0,0,0,0,40,40,11,77,74,12,12,842,30,30,474,125,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,81,30,30,30,843,644,839,839,839,814,814,814,814,814,814,814,814,814,814,814,531,531,531,531,531,0
0,0,0,0,0,0,11,40,18,74,77,12,193,39,219,474,151,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,81,30,30,30,843,260,232,0,839,839,814,814,814,814,814,814,814,814,814,814,584,584,584,584,584,0
0,0,0,0,0,0,0,12,11,76,77,18,193,39,219,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,30,30,30,843,260,232,260,232,0,839,814,814,814,814,814,814,814,840,840,584,841,531,584,584,0
0,0,0,0,0,0,0,0,11,18,74,74,844,39,219,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,843,260,232,260,232,260,232,0,814,814,814,814,814,814,584,531,584,531,531,584,531,0
0,0,0,0,0,0,0,0,0,12,77,74,845,39,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,843,260,232,260,232,260,232,260,232,0,814,814,814,814,584,584,584,584,584,531,584,0
0,0,0,0,0,0,0,0,0,0,18,74,77,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,629,40,199,260,232,260,232,260,232,260,232,11,840,840,531,531,531,841,584,584,584,0
0,0,0,0,0,0,0,0,0,0,0,18,18,846,18,76,74,76,18,18,18,74,76,74,74,76,75,76,77,74,74,75,75,75,77,74,75,74,75,74,18,12,18,77,199,260,232,260,232,260,232,11,531,584,531,751,584,584,847,847,848,0
0,0,0,0,0,0,0,0,0,0,0,0,12,11,805,846,77,74,77,11,12,18,77,74,76,75,75,75,74,74,76,75,75,75,76,74,76,74,75,75,18,11,12,77,74,18,629,260,232,260,232,11,531,584,584,584,531,584,638,849,849,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11,809,636,12,18,18,12,12,18,74,18,74,77,76,74,75,74,74,74,76,74,76,77,74,74,76,76,74,18,11,18,77,76,18,11,629,260,232,11,584,584,584,584,531,584,638,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,10,639,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,76,18,11,40,18,199,11,531,531,584,751,847,847,638,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,852,818,193,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,853,584,584,531,584,638,849,849,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,824,825,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,584,841,531,531,638,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,828,588,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,751,584,531,584,531,848,847,638,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,584,531,638,849,849,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,393,393,393,393,393,393,0
